SKU_ID,Month,Units_Sold,Revenue_USD,COGS_USD,Gross_Profit_USD
CE-0083,2023-04,193,75009.45,56300.03,18709.42
CE-0083,2023-05,203,78895.95,59217.13,19678.82
CE-0083,2023-06,209,81227.85,60967.39,20260.46
CE-0083,2023-07,259,100660.35,75552.89,25107.46
CE-0083,2023-08,198,76952.7,57758.58,19194.12
CE-0083,2023-09,232,90166.8,67676.72,22490.08
CE-0083,2023-10,222,86280.3,64759.62,21520.68
CE-0083,2023-11,255,99105.75,74386.05,24719.7
CE-0083,2023-12,323,125533.95,94222.33,31311.62
CE-0083,2024-01,171,66459.15,49882.41,16576.74
CE-0083,2024-02,147,57131.55,42881.37,14250.18
CE-0083,2024-03,231,89778.15,67385.01,22393.14
CE-0083,2024-04,223,86668.95,65051.33,21617.62
CE-0083,2024-05,233,90555.45,67968.43,22587.02
CE-0083,2024-06,228,88612.2,66509.88,22102.32
CE-0083,2024-07,204,79284.6,59508.84,19775.76
CE-0083,2024-08,232,90166.8,67676.72,22490.08
CE-0083,2024-10,234,90944.1,68260.14,22683.96
CE-0083,2024-11,298,115817.7,86929.58,28888.12
CE-0083,2024-12,309,120092.85,90138.39,29954.46
CE-0083,2025-01,157,61018.05,45798.47,15219.58
CE-0084,2023-01,686,947866.78,758558.22,189308.56
CE-0084,2023-02,696,961684.08,769615.92,192068.16
CE-0084,2023-03,728,1005899.44,805000.56,200898.88
CE-0084,2023-04,703,971356.19,777356.31,193999.88
CE-0084,2023-05,679,938194.67,750817.83,187376.84
CE-0084,2023-06,792,1094330.16,875769.84,218560.32
CE-0084,2023-07,898,1240793.54,992981.46,247812.08
CE-0084,2023-08,792,1094330.16,875769.84,218560.32
CE-0084,2023-09,865,1195196.45,956491.05,238705.4
CE-0084,2023-10,753,1040442.69,832644.81,207797.88
CE-0084,2023-11,944,1304353.12,1043846.88,260506.24
CE-0084,2023-12,999,1380348.27,1104664.23,275684.04
CE-0084,2024-01,683,943721.59,755240.91,188480.68
CE-0084,2024-02,633,874635.09,699952.41,174682.68
CE-0084,2024-03,870,1202105.1,962019.9,240085.2
CE-0084,2024-04,880,1215922.4,973077.6,242844.8
CE-0084,2024-05,704,972737.92,778462.08,194275.84
CE-0084,2024-06,912,1260137.76,1008462.24,251675.52
CE-0084,2024-07,910,1257374.3,1006250.7,251123.6
CE-0084,2024-08,787,1087421.51,870240.99,217180.52
CE-0084,2024-10,669,924377.37,739760.13,184617.24
CE-0084,2024-11,1179,1629059.67,1303702.83,325356.84
CE-0084,2024-12,957,1322315.61,1058221.89,264093.72
CE-0084,2025-01,674,931286.02,745288.98,185997.04
CE-0085,2023-01,487,459830.27,368493.42,91336.85
CE-0085,2023-02,431,406954.51,326120.46,80834.05
CE-0085,2023-03,588,555195.48,444916.08,110279.4
CE-0085,2023-04,566,534422.86,428269.56,106153.3
CE-0085,2023-05,708,668500.68,535715.28,132785.4
CE-0085,2023-06,623,588242.83,471399.18,116843.65
CE-0085,2023-07,730,689273.3,552361.8,136911.5
CE-0085,2023-08,735,693994.35,556145.1,137849.25
CE-0085,2023-09,569,537255.49,430539.54,106715.95
CE-0085,2023-10,670,632620.7,506962.2,125658.5
CE-0085,2023-11,850,802578.5,643161.0,159417.5
CE-0085,2023-12,772,728930.12,584141.52,144788.6
CE-0085,2024-01,573,541032.33,433566.18,107466.15
CE-0085,2024-02,548,517427.08,414649.68,102777.4
CE-0085,2024-03,691,652449.11,522852.06,129597.05
CE-0085,2024-04,601,567470.21,454752.66,112717.55
CE-0085,2024-05,736,694938.56,556901.76,138036.8
CE-0085,2024-06,691,652449.11,522852.06,129597.05
CE-0085,2024-07,728,687384.88,550848.48,136536.4
CE-0085,2024-08,716,676054.36,541768.56,134285.8
CE-0085,2024-10,686,647728.06,519068.76,128659.3
CE-0085,2024-11,959,905497.39,725636.94,179860.45
CE-0085,2024-12,873,824295.33,660564.18,163731.15
CE-0085,2025-01,559,527813.39,422972.94,104840.45
CE-0086,2023-01,761,617049.24,544541.16,72508.08
CE-0086,2023-02,883,715971.72,631839.48,84132.24
CE-0086,2023-03,998,809218.32,714128.88,95089.44
CE-0086,2023-04,1026,831921.84,734164.56,97757.28
CE-0086,2023-05,938,760567.92,671195.28,89372.64
CE-0086,2023-06,1331,1079228.04,952410.36,126817.68
CE-0086,2023-07,1167,946250.28,835058.52,111191.76
CE-0086,2023-08,1305,1058146.2,933805.8,124340.4
CE-0086,2023-09,951,771108.84,680497.56,90611.28
CE-0086,2023-10,1004,814083.36,718422.24,95661.12
CE-0086,2023-11,1604,1300587.36,1147758.24,152829.12
CE-0086,2023-12,1262,1023280.08,903036.72,120243.36
CE-0086,2024-01,771,625157.64,551696.76,73460.88
CE-0086,2024-02,801,649482.84,573163.56,76319.28
CE-0086,2024-03,1043,845706.12,746329.08,99377.04
CE-0086,2024-04,909,737053.56,650444.04,86609.52
CE-0086,2024-05,961,779217.24,687653.16,91564.08
CE-0086,2024-06,1050,851382.0,751338.0,100044.0
CE-0086,2024-07,1220,989224.8,872983.2,116241.6
CE-0086,2024-08,988,801109.92,706973.28,94136.64
CE-0086,2024-10,1164,943817.76,832911.84,110905.92
CE-0086,2024-11,1625,1317615.0,1162785.0,154830.0
CE-0086,2024-12,1614,1308695.76,1154913.84,153781.92
CE-0086,2025-01,935,758135.4,669048.6,89086.8
CE-0087,2023-01,767,266517.16,166308.61,100208.55
CE-0087,2023-02,919,319334.12,199266.77,120067.35
CE-0087,2023-03,1012,351649.76,219431.96,132217.8
CE-0087,2023-04,951,330453.48,206205.33,124248.15
CE-0087,2023-05,1049,364506.52,227454.67,137051.85
CE-0087,2023-06,1103,383270.44,239163.49,144106.95
CE-0087,2023-07,1141,396474.68,247403.03,149071.65
CE-0087,2023-08,1050,364854.0,227671.5,137182.5
CE-0087,2023-09,1047,363811.56,227021.01,136790.55
CE-0087,2023-10,1188,412806.24,257594.04,155212.2
CE-0087,2023-11,1698,590021.04,368177.34,221843.7
CE-0087,2023-12,1645,571604.6,356685.35,214919.25
CE-0087,2024-01,809,281111.32,175415.47,105695.85
CE-0087,2024-02,982,341225.36,212927.06,128298.3
CE-0087,2024-03,1053,365896.44,228321.99,137574.45
CE-0087,2024-04,1219,423578.12,264315.77,159262.35
CE-0087,2024-05,957,332538.36,207506.31,125032.05
CE-0087,2024-06,1178,409331.44,255425.74,153905.7
CE-0087,2024-07,1265,439562.2,274289.95,165272.25
CE-0087,2024-08,1213,421493.24,263014.79,158478.45
CE-0087,2024-10,1170,406551.6,253691.1,152860.5
CE-0087,2024-11,1635,568129.8,354517.05,213612.75
CE-0087,2024-12,1402,487166.96,303995.66,183171.3
CE-0087,2025-01,879,305434.92,190593.57,114841.35
CE-0088,2023-01,349,177955.1,128456.43,49498.67
CE-0088,2023-02,324,165207.6,119254.68,45952.92
CE-0088,2023-03,421,214667.9,154957.47,59710.43
CE-0088,2023-04,522,266167.8,192132.54,74035.26
CE-0088,2023-05,521,265657.9,191764.47,73893.43
CE-0088,2023-06,513,261578.7,188819.91,72758.79
CE-0088,2023-07,481,245261.9,177041.67,68220.23
CE-0088,2023-08,517,263618.3,190292.19,73326.11
CE-0088,2023-09,432,220276.8,159006.24,61270.56
CE-0088,2023-10,442,225375.8,162686.94,62688.86
CE-0088,2023-11,601,306449.9,221210.07,85239.83
CE-0088,2023-12,657,335004.3,241821.99,93182.31
CE-0088,2024-01,343,174895.7,126248.01,48647.69
CE-0088,2024-02,334,170306.6,122935.38,47371.22
CE-0088,2024-03,413,210588.7,152012.91,58575.79
CE-0088,2024-04,448,228435.2,164895.36,63539.84
CE-0088,2024-05,424,216197.6,156061.68,60135.92
CE-0088,2024-06,561,286053.9,206487.27,79566.63
CE-0088,2024-07,493,251380.7,181458.51,69922.19
CE-0088,2024-08,454,231494.6,167103.78,64390.82
CE-0088,2024-10,504,256989.6,185507.28,71482.32
CE-0088,2024-11,648,330415.2,238509.36,91905.84
CE-0088,2024-12,689,351321.1,253600.23,97720.87
CE-0088,2025-01,352,179484.8,129560.64,49924.16
CE-0089,2023-01,217,82696.53,64666.0,18030.53
CE-0089,2023-02,213,81172.17,63474.0,17698.17
CE-0089,2023-03,327,124616.43,97446.0,27170.43
CE-0089,2023-04,326,124235.34,97148.0,27087.34
CE-0089,2023-05,272,103656.48,81056.0,22600.48
CE-0089,2023-06,369,140622.21,109962.0,30660.21
CE-0089,2023-07,370,141003.3,110260.0,30743.3
CE-0089,2023-08,370,141003.3,110260.0,30743.3
CE-0089,2023-09,272,103656.48,81056.0,22600.48
CE-0089,2023-10,276,105180.84,82248.0,22932.84
CE-0089,2023-11,355,135286.95,105790.0,29496.95
CE-0089,2023-12,362,137954.58,107876.0,30078.58
CE-0089,2024-01,216,82315.44,64368.0,17947.44
CE-0089,2024-02,234,89175.06,69732.0,19443.06
CE-0089,2024-03,275,104799.75,81950.0,22849.75
CE-0089,2024-04,352,134143.68,104896.0,29247.68
CE-0089,2024-05,269,102513.21,80162.0,22351.21
CE-0089,2024-06,376,143289.84,112048.0,31241.84
CE-0089,2024-07,339,129189.51,101022.0,28167.51
CE-0089,2024-08,325,123854.25,96850.0,27004.25
CE-0089,2024-10,351,133762.59,104598.0,29164.59
CE-0089,2024-11,366,139478.94,109068.0,30410.94
CE-0089,2024-12,380,144814.2,113240.0,31574.2
CE-0089,2025-01,272,103656.48,81056.0,22600.48
CE-0090,2023-01,317,500530.32,390230.17,110300.15
CE-0090,2023-02,319,503688.24,392692.19,110996.05
CE-0090,2023-03,429,677373.84,528103.29,149270.55
CE-0090,2023-04,469,740532.24,577343.69,163188.55
CE-0090,2023-05,471,743690.16,579805.71,163884.45
CE-0090,2023-06,530,836848.8,652435.3,184413.5
CE-0090,2023-07,453,715268.88,557647.53,157621.35
CE-0090,2023-08,558,881059.68,686903.58,194156.1
CE-0090,2023-09,486,767374.56,598270.86,169103.7
CE-0090,2023-10,472,745269.12,581036.72,164232.4
CE-0090,2023-11,667,1053166.32,821083.67,232082.65
CE-0090,2023-12,685,1081587.6,843241.85,238345.75
CE-0090,2024-01,394,622110.24,485017.94,137092.3
CE-0090,2024-02,420,663163.2,517024.2,146139.0
CE-0090,2024-03,521,822638.16,641356.21,181281.95
CE-0090,2024-04,525,828954.0,646280.25,182673.75
CE-0090,2024-05,428,675794.88,526872.28,148922.6
CE-0090,2024-06,536,846322.56,659821.36,186501.2
CE-0090,2024-07,490,773690.4,603194.9,170495.5
CE-0090,2024-08,494,780006.24,608118.94,171887.3
CE-0090,2024-10,475,750006.0,584729.75,165276.25
CE-0090,2024-11,698,1102114.08,859244.98,242869.1
CE-0090,2024-12,616,972639.36,758302.16,214337.2
CE-0090,2025-01,410,647373.6,504714.1,142659.5
CE-0091,2023-01,503,750355.28,551725.61,198629.67
CE-0091,2023-02,420,626539.2,460685.4,165853.8
CE-0091,2023-03,572,853286.72,627409.64,225877.08
CE-0091,2023-04,707,1054674.32,775487.09,279187.23
CE-0091,2023-05,575,857762.0,630700.25,227061.75
CE-0091,2023-06,620,924891.2,680059.4,244831.8
CE-0091,2023-07,676,1008429.76,741484.12,266945.64
CE-0091,2023-08,701,1045723.76,768905.87,276817.89
CE-0091,2023-09,620,924891.2,680059.4,244831.8
CE-0091,2023-10,650,969644.0,712965.5,256678.5
CE-0091,2023-11,947,1412696.72,1038735.89,373960.83
CE-0091,2023-12,756,1127770.56,829233.72,298536.84
CE-0091,2024-01,536,799583.36,587922.32,211661.04
CE-0091,2024-02,510,760797.6,559403.7,201393.9
CE-0091,2024-03,698,1041248.48,765615.26,275633.22
CE-0091,2024-04,537,801075.12,589019.19,212055.93
CE-0091,2024-05,705,1051690.8,773293.35,278397.45
CE-0091,2024-06,755,1126278.8,828136.85,298141.95
CE-0091,2024-07,686,1023347.36,752452.82,270894.54
CE-0091,2024-08,635,947267.6,696512.45,250755.15
CE-0091,2024-10,553,824943.28,606569.11,218374.17
CE-0091,2024-11,767,1144179.92,841299.29,302880.63
CE-0091,2024-12,865,1290372.4,948792.55,341579.85
CE-0091,2025-01,501,747371.76,549531.87,197839.89
CE-0092,2023-01,341,382605.41,314654.34,67951.07
CE-0092,2023-02,296,332114.96,273131.04,58983.92
CE-0092,2023-03,355,398313.55,327572.7,70740.85
CE-0092,2023-04,356,399435.56,328495.44,70940.12
CE-0092,2023-05,405,454414.05,373709.7,80704.35
CE-0092,2023-06,461,517246.61,425383.14,91863.47
CE-0092,2023-07,405,454414.05,373709.7,80704.35
CE-0092,2023-08,411,461146.11,379246.14,81899.97
CE-0092,2023-09,429,481342.29,395855.46,85486.83
CE-0092,2023-10,408,457780.08,376477.92,81302.16
CE-0092,2023-11,607,681060.07,560103.18,120956.89
CE-0092,2023-12,514,576713.14,474288.36,102424.78
CE-0092,2024-01,308,345579.08,284203.92,61375.16
CE-0092,2024-02,316,354555.16,291585.84,62969.32
CE-0092,2024-03,352,394947.52,324804.48,70143.04
CE-0092,2024-04,373,418509.73,344182.02,74327.71
CE-0092,2024-05,386,433095.86,356177.64,76918.22
CE-0092,2024-06,504,565493.04,465060.96,100432.08
CE-0092,2024-07,402,451048.02,370941.48,80106.54
CE-0092,2024-08,459,515002.59,423537.66,91464.93
CE-0092,2024-10,447,501538.47,412464.78,89073.69
CE-0092,2024-11,574,644033.74,529652.76,114380.98
CE-0092,2024-12,510,572225.1,470597.4,101627.7
CE-0092,2025-01,331,371385.31,305426.94,65958.37
CE-0093,2023-01,305,148358.1,104419.8,43938.3
CE-0093,2023-02,333,161977.86,114005.88,47971.98
CE-0093,2023-03,473,230076.66,161936.28,68140.38
CE-0093,2023-04,390,189703.8,133520.4,56183.4
CE-0093,2023-05,409,198945.78,140025.24,58920.54
CE-0093,2023-06,516,250992.72,176657.76,74334.96
CE-0093,2023-07,530,257802.6,181450.8,76351.8
CE-0093,2023-08,452,219861.84,154746.72,65115.12
CE-0093,2023-09,442,214997.64,151323.12,63674.52
CE-0093,2023-10,400,194568.0,136944.0,57624.0
CE-0093,2023-11,584,284069.28,199938.24,84131.04
CE-0093,2023-12,599,291365.58,205073.64,86291.94
CE-0093,2024-01,352,171219.84,120510.72,50709.12
CE-0093,2024-02,397,193108.74,135916.92,57191.82
CE-0093,2024-03,435,211592.7,148926.6,62666.1
CE-0093,2024-04,383,186298.86,131123.88,55174.98
CE-0093,2024-05,413,200891.46,141394.68,59496.78
CE-0093,2024-06,502,244182.84,171864.72,72318.12
CE-0093,2024-07,514,250019.88,175973.04,74046.84
CE-0093,2024-08,524,254884.08,179396.64,75487.44
CE-0093,2024-10,453,220348.26,155089.08,65259.18
CE-0093,2024-11,531,258289.02,181793.16,76495.86
CE-0093,2024-12,675,328333.5,231093.0,97240.5
CE-0093,2025-01,294,143007.48,100653.84,42353.64
CE-0094,2023-01,515,467367.65,372406.8,94960.85
CE-0094,2023-02,427,387506.77,308772.24,78734.53
CE-0094,2023-03,648,588066.48,468581.76,119484.72
CE-0094,2023-04,517,469182.67,373853.04,95329.63
CE-0094,2023-05,604,548136.04,436764.48,111371.56
CE-0094,2023-06,640,580806.4,462796.8,118009.6
CE-0094,2023-07,708,642517.08,511968.96,130548.12
CE-0094,2023-08,639,579898.89,462073.68,117825.21
CE-0094,2023-09,512,464645.12,370237.44,94407.68
CE-0094,2023-10,680,617106.8,491721.6,125385.2
CE-0094,2023-11,834,756863.34,603082.08,153781.26
CE-0094,2023-12,772,700597.72,558248.64,142349.08
CE-0094,2024-01,395,358466.45,285632.4,72834.05
CE-0094,2024-02,519,470997.69,375299.28,95698.41
CE-0094,2024-03,551,500038.01,398439.12,101598.89
CE-0094,2024-04,585,530893.35,423025.2,107868.15
CE-0094,2024-05,550,499130.5,397716.0,101414.5
CE-0094,2024-06,593,538153.43,428810.16,109343.27
CE-0094,2024-07,592,537245.92,428087.04,109158.88
CE-0094,2024-08,620,562656.2,448334.4,114321.8
CE-0094,2024-10,607,550858.57,438933.84,111924.73
CE-0094,2024-11,682,618921.82,493167.84,125753.98
CE-0094,2024-12,726,658852.26,524985.12,133867.14
CE-0094,2025-01,526,477350.26,380361.12,96989.14
CE-0095,2023-01,359,140710.05,91753.22,48956.83
CE-0095,2023-02,307,120328.65,78463.06,41865.59
CE-0095,2023-03,442,173241.9,112966.36,60275.54
CE-0095,2023-04,376,147373.2,96098.08,51275.12
CE-0095,2023-05,444,174025.8,113477.52,60548.28
CE-0095,2023-06,526,206165.7,134435.08,71730.62
CE-0095,2023-07,485,190095.75,123956.3,66139.45
CE-0095,2023-08,514,201462.3,131368.12,70094.18
CE-0095,2023-09,394,154428.3,100698.52,53729.78
CE-0095,2023-10,422,165402.9,107854.76,57548.14
CE-0095,2023-11,534,209301.3,136479.72,72821.58
CE-0095,2023-12,620,243009.0,158459.6,84549.4
CE-0095,2024-01,307,120328.65,78463.06,41865.59
CE-0095,2024-02,352,137966.4,89964.16,48002.24
CE-0095,2024-03,377,147765.15,96353.66,51411.49
CE-0095,2024-04,368,144237.6,94053.44,50184.16
CE-0095,2024-05,453,177553.35,115777.74,61775.61
CE-0095,2024-06,479,187744.05,122422.82,65321.23
CE-0095,2024-07,418,163835.1,106832.44,57002.66
CE-0095,2024-08,404,158347.8,103254.32,55093.48
CE-0095,2024-10,453,177553.35,115777.74,61775.61
CE-0095,2024-11,535,209693.25,136735.3,72957.95
CE-0095,2024-12,540,211653.0,138013.2,73639.8
CE-0095,2025-01,312,122288.4,79740.96,42547.44
CE-0096,2023-01,283,275565.59,215549.78,60015.81
CE-0096,2023-02,333,324252.09,253632.78,70619.31
CE-0096,2023-03,415,404097.95,316088.9,88009.05
CE-0096,2023-04,371,361253.83,282575.86,78677.97
CE-0096,2023-05,354,344700.42,269627.64,75072.78
CE-0096,2023-06,400,389492.0,304664.0,84828.0
CE-0096,2023-07,409,398255.57,311518.94,86736.63
CE-0096,2023-08,376,366122.48,286384.16,79738.32
CE-0096,2023-09,356,346647.88,271150.96,75496.92
CE-0096,2023-10,401,390465.73,305425.66,85040.07
CE-0096,2023-11,610,593975.3,464612.6,129362.7
CE-0096,2023-12,619,602738.87,471467.54,131271.33
CE-0096,2024-01,297,289197.81,226213.02,62984.79
CE-0096,2024-02,283,275565.59,215549.78,60015.81
CE-0096,2024-03,415,404097.95,316088.9,88009.05
CE-0096,2024-04,348,338858.04,265057.68,73800.36
CE-0096,2024-05,360,350542.8,274197.6,76345.2
CE-0096,2024-06,495,481996.35,377021.7,104974.65
CE-0096,2024-07,488,475180.24,371690.08,103490.16
CE-0096,2024-08,488,475180.24,371690.08,103490.16
CE-0096,2024-10,401,390465.73,305425.66,85040.07
CE-0096,2024-11,538,523866.74,409773.08,114093.66
CE-0096,2024-12,549,534577.77,418151.34,116426.43
CE-0096,2025-01,285,277513.05,217073.1,60439.95
CE-0097,2023-01,196,68102.16,54907.44,13194.72
CE-0097,2023-02,207,71924.22,57988.98,13935.24
CE-0097,2023-03,263,91381.98,73676.82,17705.16
CE-0097,2023-04,265,92076.9,74237.1,17839.8
CE-0097,2023-05,308,107017.68,86283.12,20734.56
CE-0097,2023-06,339,117788.94,94967.46,22821.48
CE-0097,2023-07,300,104238.0,84042.0,20196.0
CE-0097,2023-08,334,116051.64,93566.76,22484.88
CE-0097,2023-09,265,92076.9,74237.1,17839.8
CE-0097,2023-10,301,104585.46,84322.14,20263.32
CE-0097,2023-11,426,148017.96,119339.64,28678.32
CE-0097,2023-12,381,132382.26,106733.34,25648.92
CE-0097,2024-01,231,80263.26,64712.34,15550.92
CE-0097,2024-02,231,80263.26,64712.34,15550.92
CE-0097,2024-03,261,90687.06,73116.54,17570.52
CE-0097,2024-04,298,103543.08,83481.72,20061.36
CE-0097,2024-05,262,91034.52,73396.68,17637.84
CE-0097,2024-06,288,100068.48,80680.32,19388.16
CE-0097,2024-07,352,122305.92,98609.28,23696.64
CE-0097,2024-08,292,101458.32,81800.88,19657.44
CE-0097,2024-10,254,88254.84,71155.56,17099.28
CE-0097,2024-11,362,125780.52,101410.68,24369.84
CE-0097,2024-12,419,145585.74,117378.66,28207.08
CE-0097,2025-01,200,69492.0,56028.0,13464.0
CE-0098,2023-01,297,318202.83,246331.8,71871.03
CE-0098,2023-02,332,355701.48,275360.8,80340.68
CE-0098,2023-03,360,385700.4,298584.0,87116.4
CE-0098,2023-04,351,376057.89,291119.4,84938.49
CE-0098,2023-05,420,449983.8,348348.0,101635.8
CE-0098,2023-06,377,403914.03,312683.8,91230.23
CE-0098,2023-07,470,503553.3,389818.0,113735.3
CE-0098,2023-08,397,425341.83,329271.8,96070.03
CE-0098,2023-09,421,451055.19,349177.4,101877.79
CE-0098,2023-10,388,415699.32,321807.2,93892.12
CE-0098,2023-11,566,606406.74,469440.4,136966.34
CE-0098,2023-12,560,599978.4,464464.0,135514.4
CE-0098,2024-01,308,329988.12,255455.2,74532.92
CE-0098,2024-02,329,352487.31,272872.6,79614.71
CE-0098,2024-03,411,440341.29,340883.4,99457.89
CE-0098,2024-04,453,485339.67,375718.2,109621.47
CE-0098,2024-05,360,385700.4,298584.0,87116.4
CE-0098,2024-06,454,486411.06,376547.6,109863.46
CE-0098,2024-07,413,442484.07,342542.2,99941.87
CE-0098,2024-08,449,481054.11,372400.6,108653.51
CE-0098,2024-10,439,470340.21,364106.6,106233.61
CE-0098,2024-11,492,527123.88,408064.8,119059.08
CE-0098,2024-12,568,608549.52,471099.2,137450.32
CE-0098,2025-01,315,337487.85,261261.0,76226.85
CE-0099,2023-01,64,9237.12,5726.08,3511.04
CE-0099,2023-02,70,10103.1,6262.9,3840.2
CE-0099,2023-03,88,12701.04,7873.36,4827.68
CE-0099,2023-04,88,12701.04,7873.36,4827.68
CE-0099,2023-05,91,13134.03,8141.77,4992.26
CE-0099,2023-06,85,12268.05,7604.95,4663.1
CE-0099,2023-07,88,12701.04,7873.36,4827.68
CE-0099,2023-08,102,14721.66,9125.94,5595.72
CE-0099,2023-09,80,11546.4,7157.6,4388.8
CE-0099,2023-10,84,12123.72,7515.48,4608.24
CE-0099,2023-11,121,17463.93,10825.87,6638.06
CE-0099,2023-12,120,17319.6,10736.4,6583.2
CE-0099,2024-01,69,9958.77,6173.43,3785.34
CE-0099,2024-02,66,9525.78,5905.02,3620.76
CE-0099,2024-03,93,13422.69,8320.71,5101.98
CE-0099,2024-04,88,12701.04,7873.36,4827.68
CE-0099,2024-05,93,13422.69,8320.71,5101.98
CE-0099,2024-06,103,14865.99,9215.41,5650.58
CE-0099,2024-07,89,12845.37,7962.83,4882.54
CE-0099,2024-08,82,11835.06,7336.54,4498.52
CE-0099,2024-10,80,11546.4,7157.6,4388.8
CE-0099,2024-11,124,17896.92,11094.28,6802.64
CE-0099,2024-12,104,15010.32,9304.88,5705.44
CE-0099,2025-01,73,10536.09,6531.31,4004.78
CE-0100,2023-01,641,303628.88,235785.44,67843.44
CE-0100,2023-02,666,315470.88,244981.44,70489.44
CE-0100,2023-03,793,375628.24,291697.12,83931.12
CE-0100,2023-04,727,344365.36,267419.68,76945.68
CE-0100,2023-05,732,346733.76,269258.88,77474.88
CE-0100,2023-06,808,382733.44,297214.72,85518.72
CE-0100,2023-07,837,396470.16,307882.08,88588.08
CE-0100,2023-08,981,464680.08,360851.04,103829.04
CE-0100,2023-09,758,359049.44,278822.72,80226.72
CE-0100,2023-10,791,374680.88,290961.44,83719.44
CE-0100,2023-11,990,468943.2,364161.6,104781.6
CE-0100,2023-12,975,461838.0,358644.0,103194.0
CE-0100,2024-01,561,265734.48,206358.24,59376.24
CE-0100,2024-02,636,301260.48,233946.24,67314.24
CE-0100,2024-03,697,330154.96,256384.48,73770.48
CE-0100,2024-04,719,340575.92,264476.96,76098.96
CE-0100,2024-05,846,400733.28,311192.64,89540.64
CE-0100,2024-06,1001,474153.68,368207.84,105945.84
CE-0100,2024-07,880,416838.4,323699.2,93139.2
CE-0100,2024-08,1018,482206.24,374461.12,107745.12
CE-0100,2024-10,777,368049.36,285811.68,82237.68
CE-0100,2024-11,1187,562258.16,436626.08,125632.08
CE-0100,2024-12,1204,570310.72,442879.36,127431.36
CE-0100,2025-01,677,320681.36,249027.68,71653.68
CE-0101,2023-01,292,108489.68,71277.2,37212.48
CE-0101,2023-02,294,109232.76,71765.4,37467.36
CE-0101,2023-03,413,153446.02,100813.3,52632.72
CE-0101,2023-04,404,150102.16,98616.4,51485.76
CE-0101,2023-05,466,173137.64,113750.6,59387.04
CE-0101,2023-06,431,160133.74,105207.1,54926.64
CE-0101,2023-07,493,183169.22,120341.3,62827.92
CE-0101,2023-08,452,167936.08,110333.2,57602.88
CE-0101,2023-09,464,172394.56,113262.4,59132.16
CE-0101,2023-10,460,170908.4,112286.0,58622.4
CE-0101,2023-11,614,228125.56,149877.4,78248.16
CE-0101,2023-12,485,180196.9,118388.5,61808.4
CE-0101,2024-01,314,116663.56,76647.4,40016.16
CE-0101,2024-02,359,133382.86,87631.9,45750.96
CE-0101,2024-03,446,165706.84,108868.6,56838.24
CE-0101,2024-04,427,158647.58,104230.7,54416.88
CE-0101,2024-05,401,148987.54,97884.1,51103.44
CE-0101,2024-06,515,191343.1,125711.5,65631.6
CE-0101,2024-07,429,159390.66,104718.9,54671.76
CE-0101,2024-08,443,164592.22,108136.3,56455.92
CE-0101,2024-10,456,169422.24,111309.6,58112.64
CE-0101,2024-11,503,186884.62,122782.3,64102.32
CE-0101,2024-12,638,237042.52,155735.8,81306.72
CE-0101,2025-01,314,116663.56,76647.4,40016.16
CE-0102,2023-01,861,893072.25,679552.86,213519.39
CE-0102,2023-02,721,747857.25,569056.46,178800.79
CE-0102,2023-03,991,1027914.75,782156.66,245758.09
CE-0102,2023-04,1105,1146161.25,872132.3,274028.95
CE-0102,2023-05,986,1022728.5,778210.36,244518.14
CE-0102,2023-06,1220,1265445.0,962897.2,302547.8
CE-0102,2023-07,979,1015467.75,772685.54,242782.21
CE-0102,2023-08,1014,1051771.5,800309.64,251461.86
CE-0102,2023-09,1003,1040361.75,791627.78,248733.97
CE-0102,2023-10,1109,1150310.25,875289.34,275020.91
CE-0102,2023-11,1258,1304860.5,992889.08,311971.42
CE-0102,2023-12,1509,1565210.25,1190993.34,374216.91
CE-0102,2024-01,812,842247.0,640879.12,201367.88
CE-0102,2024-02,754,782086.5,595102.04,186984.46
CE-0102,2024-03,962,997834.5,759268.12,238566.38
CE-0102,2024-04,1109,1150310.25,875289.34,275020.91
CE-0102,2024-05,1098,1138900.5,866607.48,272293.02
CE-0102,2024-06,1020,1057995.0,805045.2,252949.8
CE-0102,2024-07,1084,1124379.0,855557.84,268821.16
CE-0102,2024-08,1043,1081851.75,823198.18,258653.57
CE-0102,2024-10,1004,1041399.0,792417.04,248981.96
CE-0102,2024-11,1161,1204247.25,916330.86,287916.39
CE-0102,2024-12,1221,1266482.25,963686.46,302795.79
CE-0102,2025-01,817,847433.25,644825.42,202607.83
CE-0103,2023-01,814,626299.74,524061.34,102238.4
CE-0103,2023-02,946,727861.86,609044.26,118817.6
CE-0103,2023-03,1088,837118.08,700465.28,136652.8
CE-0103,2023-04,1275,980997.75,820857.75,160140.0
CE-0103,2023-05,1052,809419.32,677288.12,132131.2
CE-0103,2023-06,1430,1100256.3,920648.3,179608.0
CE-0103,2023-07,1248,960223.68,803474.88,156748.8
CE-0103,2023-08,1459,1122569.19,939318.79,183250.4
CE-0103,2023-09,1338,1029470.58,861417.78,168052.8
CE-0103,2023-10,1266,974073.06,815063.46,159009.6
CE-0103,2023-11,1402,1078712.82,902621.62,176091.2
CE-0103,2023-12,1511,1162578.51,972796.91,189781.6
CE-0103,2024-01,911,700932.51,586510.91,114421.6
CE-0103,2024-02,946,727861.86,609044.26,118817.6
CE-0103,2024-03,1042,801725.22,670850.02,130875.2
CE-0103,2024-04,1072,824807.52,690164.32,134643.2
